	District	Population	Postal Code	Latitude	Longitude	VenueName	VenueId	VenueLatitude	VenueLongitude	VenueCategory
0	Bang Bon	105161	10150	13.6592	100.3991	ข้าวต้มม้วน	4ec7d62f0e6158bafef41324	13.666549703837228	100.41210830038422	Asian Restaurant
1	Bang Bon	105161	10150	13.6592	100.3991	ขาหมูบางหว้า	4e880a81f790e992e01d7284	13.657136	100.39523	Thai Restaurant
2	Bang Bon	105161	10150	13.6592	100.3991	Burger King (เบอร์เกอร์คิง)	5884172803e29a6e0f77197e	13.67083023397987	100.40508941381118	Fast Food Restaurant
3	Bang Bon	105161	10150	13.6592	100.3991	Mitta Cafe (มิตตะ คาเฟ่)	54b4b9f9498eb25857e0ef66	13.637555421421483	100.40409747080146	Coffee Shop
4	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4d907cedd00a6ea85cb2e44f	13.656439838289378	100.3941779628511	Convenience Store
5	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4db55ffdcda1c57c826c9aa3	13.664457095117418	100.40507409767429	Convenience Store
6	Bang Bon	105161	10150	13.6592	100.3991	สอาด ลูกชิ้นปลา (สอาด ลูกชิ้นปลาเฉาโจว)	53325360498efcbdc5e671fc	13.637548351817584	100.40429683910203	Noodle House
7	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4db19c665da32cf2df5fc0b7	13.657992675228206	100.41039736229307	Convenience Store
8	Bang Bon	105161	10150	13.6592	100.3991	Zanook Wake Park (สนุก เวคพาร์ค)	5544f371498e5a61fab516e8	13.658509748522782	100.38462022031551	Water Park
9	Bang Bon	105161	10150	13.6592	100.3991	ขนมจีนเทวดา บีบเส้นสดๆ	559b4bfc498eb645065670b6	13.659427894389015	100.43369221781151	Noodle House
10	Bang Bon	105161	10150	13.6592	100.3991	Green House Restaurant (ร้านอาหารกรีนเฮ้าส์)	4d7d8614645ea35df1435af8	13.676877082166607	100.407105264969	Thai Restaurant
11	Bang Bon	105161	10150	13.6592	100.3991	Starbucks (สตาร์บัคส์)	57668344498ea21c0ae58946	13.694459519051328	100.40811061891607	Coffee Shop
12	Bang Bon	105161	10150	13.6592	100.3991	CC Badminton Court	4bb34efaeb3e952162efca0a	13.658080644046859	100.42649745941162	Badminton Court
13	Bang Bon	105161	10150	13.6592	100.3991	ไผ่ทองโภชนา	4ca8499a44a8224b303f1640	13.66210099667587	100.43526423921672	Thai Restaurant
14	Bang Bon	105161	10150	13.6592	100.3991	ลิขิต ข้าวมันไก่ บางบอน	4c79ac2397028cfae30edcfe	13.676970072542519	100.43118790252687	Thai Restaurant
15	Bang Bon	105161	10150	13.6592	100.3991	โจ๊กบางกอก ก๋วยจั๊บญวณ ข้าวขาหมู	4e984a0acc217f441edfafb9	13.64872835750404	100.41907109694182	Soup Place
16	Bang Bon	105161	10150	13.6592	100.3991	Amor (อะมอร์)	4cf0d3237e0da1cdebea8d97	13.663394515370044	100.43732248281691	Bakery
17	Bang Bon	105161	10150	13.6592	100.3991	ข้าวมันไก่นายเอก (ข้าวมันไก่นายเอก บางบอน)	4bee08bc946c0f470164a363	13.679264	100.435036	Asian Restaurant
18	Bang Bon	105161	10150	13.6592	100.3991	Pla Mae Nam (ปลาแม่น้ำ)	4c57dbb012f0d13a390a08ad	13.624164424722887	100.3797823860308	Thai Restaurant
19	Bang Bon	105161	10150	13.6592	100.3991	Koff & Bun By ไต้แป๊ะ	57cba5a9498ea02d4ebd80b2	13.683944	100.41332	Coffee Shop
20	Bang Bon	105161	10150	13.6592	100.3991	UNIQLO (ยูนิโคล่)	528ec195498ec899efc22903	13.663285319260842	100.43944994391587	Clothing Store
21	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4bcd5b70fb84c9b692f4213e	13.648825075050256	100.41980629032675	Convenience Store
22	Bang Bon	105161	10150	13.6592	100.3991	องุ่นสเต็ก & เย็นตาโฟ	4bf382bc706e20a16256a898	13.670467	100.419624	Thai Restaurant
23	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4d2064eef7a9a143a9902c9f	13.66542371285321	100.42000929253506	Convenience Store
24	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4d402099aae1b1f798d283f5	13.635494628018899	100.40318359796971	Convenience Store
25	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4c65f688e1da1b8d7af199c3	13.641536098516536	100.38931174569548	Convenience Store
26	Bang Bon	105161	10150	13.6592	100.3991	The 5-Region Floating Market (ตลาดน้ำ 5 ภาค สำเพ็ง 2)	5654606a498ee2f56a4504af	13.678884711750166	100.41397428578304	Night Market
27	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4c9a22e1eaa5a143e887c9e4	13.678271741282149	100.38441953178568	Convenience Store
28	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4d282ffc6e27a143e36f1724	13.644809620708244	100.42231851499528	Convenience Store
29	Bang Bon	105161	10150	13.6592	100.3991	หมูสะเต๊ะแม่กำไร	4bf5294dcad2c928faaa9c99	13.653672	100.39162	Satay Restaurant
30	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4df764ccb61c40d585ec7920	13.645791917203029	100.41915539745864	Convenience Store
31	Bang Bon	105161	10150	13.6592	100.3991	ก๋วยเตี๋ยวตำลึง นายเอก	54b0d102498e242169091276	13.667102147212471	100.42835394702874	Noodle House
32	Bang Bon	105161	10150	13.6592	100.3991	Starbucks (สตาร์บัคส์)	59bcea2135f9832f5b3a7420	13.664258082594282	100.43908176805752	Coffee Shop
33	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	56f498bacd1083ad45966b16	13.663485	100.371066	Convenience Store
34	Bang Bon	105161	10150	13.6592	100.3991	Starbucks Reserve (สตาร์บัคส์ รีเสิร์ฟ)	4bc0040d461576b003b07932	13.663825128156747	100.43766759688408	Coffee Shop
35	Bang Bon	105161	10150	13.6592	100.3991	MK (เอ็มเค)	4ccbba25c0378cfad2388148	13.664319596567958	100.43846640982532	Hotpot Restaurant
36	Bang Bon	105161	10150	13.6592	100.3991	ตลาดจุลจักร	4e26b5c8149503e37198a8e6	13.632989502269487	100.42708682162629	Market
37	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4d46d78bbf61a1cd4cc620ac	13.675096	100.426614	Convenience Store
38	Bang Bon	105161	10150	13.6592	100.3991	Bar B Q Plaza (บาร์บีคิว พลาซ่า)	4d5cf91e1ef2f04d5f4dfacd	13.664320796007852	100.43851631163739	BBQ Joint
39	Bang Bon	105161	10150	13.6592	100.3991	Texas Chicken	587060395a5869791c840479	13.62512809750173	100.39387849319827	Fried Chicken Joint
40	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4c95a562f7cfa1cd9dd1bf15	13.621533488753954	100.40112751417382	Convenience Store
41	Bang Bon	105161	10150	13.6592	100.3991	ครัวผักหวาน	4d1dc849e56f6ea84d5b5e1d	13.636546806057241	100.41219666184898	Vegetarian / Vegan Restaurant
42	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4d3ec758d2c8f04d5fd97572	13.633205832167665	100.4268293333532	Convenience Store
43	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4c36e81bdfb0e21e23d4aba8	13.695732690094474	100.40791225163072	Convenience Store
44	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4cd80fc22a80548119259a2c	13.692961608968952	100.38087844848633	Convenience Store
45	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4dc64da12271f27051435aa6	13.695659814348097	100.41305926797861	Convenience Store
46	Bang Bon	105161	10150	13.6592	100.3991	ก๋วยเตี๋ยวเนื้อนายอ้วน	4c414577d7fad13ad66907da	13.701331	100.40764	Noodle House
47	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4b813af7f964a520679b30e3	13.631763440082834	100.36470440115482	Convenience Store
48	Bang Bon	105161	10150	13.6592	100.3991	จุ้ยเป็ดพะโล้	4e8e9930dab454671ecdb433	13.640787	100.4155	Asian Restaurant
49	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4dea39bfc65be8091d9f3ae0	13.638870329090256	100.37247172076967	Convenience Store
50	Bang Bon	105161	10150	13.6592	100.3991	Starbucks (สตาร์บัคส์)	58cd67abf5bfab6304aa1b6c	13.66560744035736	100.44416445800691	Coffee Shop
51	Bang Bon	105161	10150	13.6592	100.3991	ลุงแดง ซีฟู้ด	527f7ecf498ecf5c6bb4ef19	13.657885736207016	100.44246690941269	Seafood Restaurant
52	Bang Bon	105161	10150	13.6592	100.3991	Café Amazon (คาเฟ่ อเมซอน)	589531d66cda1c3ed25a2d1f	13.625281861722115	100.39325952529906	Coffee Shop
53	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	55ee77c3498e3ae494d56263	13.638738511229981	100.43233791416303	Convenience Store
54	Bang Bon	105161	10150	13.6592	100.3991	เจียงลูกชิ้นปลา พระราม2	4f7428afe4b0bdf32e015f8e	13.63193224512614	100.39835321656034	Diner
55	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven	4de4c3b0ae60e7f3ac252f2b	13.649419260863981	100.35834309076024	Convenience Store
56	Bang Bon	105161	10150	13.6592	100.3991	Jeab Coffee Love By Bluekoff	51466d1ce4b088751e565975	13.655152984586202	100.39281653250548	Coffee Shop
57	Bang Bon	105161	10150	13.6592	100.3991	Duang Dara Market (ตลาดดวงดารา)	4d2c1cedebacb1f767ab1150	13.677810018915405	100.38459025919735	Market
58	Bang Bon	105161	10150	13.6592	100.3991	Badminton Court	4df373ba52b100c2d7fa8d7c	13.67389229087002	100.38614647094575	Badminton Court
59	Bang Bon	105161	10150	13.6592	100.3991	ตลาดวิบูลย์วิทย์	4c989c5e2778224b8c4ba568	13.6636247486421	100.44045481461404	Market
60	Bang Bon	105161	10150	13.6592	100.3991	แมกไม้ชายคลอง	4dd286e28877261f70fd85be	13.630558954595935	100.40275680936304	Thai Restaurant
61	Bang Bon	105161	10150	13.6592	100.3991	Inthanin (อินทนิล)	4cc24c60b2beb1f729410f4c	13.662804103011089	100.44094766674998	Coffee Shop
62	Bang Bon	105161	10150	13.6592	100.3991	The Explace (ดิ เอ็กซ์เพลส)	577a6ef8498ea86293dc3e47	13.694442469963036	100.40797932116867	Shopping Mall
63	Bang Bon	105161	10150	13.6592	100.3991	Yhut Kaotompla (ยุทธข้าวต้มปลา)	4bce5d5229d4b713b38da8dc	13.620347147207259	100.38822321398993	Thai Restaurant
64	Bang Bon	105161	10150	13.6592	100.3991	ตลาดนัดสะแกงาม	4c0a20936071a593220fdf32	13.629745413351221	100.43302432778147	Flea Market
65	Bang Bon	105161	10150	13.6592	100.3991	Café Amazon (คาเฟ่ อเมซอน)	4bb5f7d6ef159c74663975f7	13.623895733637323	100.39023252697683	Coffee Shop
66	Bang Bon	105161	10150	13.6592	100.3991	ภัตตาคารกวางตุ้ง	4c70fe49b5a5236a51e35152	13.640579535449408	100.42598339638855	Cantonese Restaurant
67	Bang Bon	105161	10150	13.6592	100.3991	ลาบชัยภูมิ	4b9e1866f964a52066ca36e3	13.662052199812232	100.4425587188899	Som Tum Restaurant
68	Bang Bon	105161	10150	13.6592	100.3991	Harvest Moon Restaurant	4b5aedacf964a520b2da28e3	13.69199230346861	100.37582567549971	Thai Restaurant
69	Bang Bon	105161	10150	13.6592	100.3991	McDonald's & McCafé (แมคโดนัลด์ & แมคคาเฟ่)	4bf4e0c1ed30b713a226f49a	13.695474416840929	100.40785175237913	Fast Food Restaurant
70	Bang Bon	105161	10150	13.6592	100.3991	Green Day Night Market Rama 2 (ตลาดกรีนเดย์ไนท์ พระราม 2)	54c22f11498e4624308b2026	13.66460119171586	100.4412536804172	Night Market
71	Bang Bon	105161	10150	13.6592	100.3991	อิ่มเอิบแหนมเนือง	5691ded4498e0970486f41fd	13.651666985105898	100.44352928548241	Vietnamese Restaurant
72	Bang Bon	105161	10150	13.6592	100.3991	อีสานเมืองกรุง เพชรเกษม69	5479ab71498edd0ef84826ee	13.69729345488874	100.37834393418134	Restaurant
73	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4ce14a497e2e236a3e918f1b	13.688502396867714	100.38108945931661	Convenience Store
74	Bang Bon	105161	10150	13.6592	100.3991	Yayoi (ยาโยอิ)	4f477173e4b0cf7a05103d98	13.662303598045508	100.44040638696431	Japanese Restaurant
75	Bang Bon	105161	10150	13.6592	100.3991	ไก่ทอดช้างยิ้ม	4cf9d6a97945224b64a37ce7	13.695767130966193	100.37943945323994	Thai Restaurant
76	Bang Bon	105161	10150	13.6592	100.3991	Amway Shop (แอมเวย์ ช็อป)	4b768423f964a520e64f2ee3	13.646700370792448	100.41566399594143	Miscellaneous Shop
77	Bang Bon	105161	10150	13.6592	100.3991	MK (เอ็มเค)	4cceb48472106dcb6b95aa99	13.662262301628338	100.44033947206786	Hotpot Restaurant
78	Bang Bon	105161	10150	13.6592	100.3991	McDonald's & McCafé (แมคโดนัลด์ & แมคคาเฟ่)	4e8aed68f5b97ad7c43e27a9	13.663228733863624	100.44141495086133	Fast Food Restaurant
79	Bang Bon	105161	10150	13.6592	100.3991	HomePro (โฮมโปร)	4db3e41093a017099dcdfb84	13.662829035278396	100.44290103138785	Furniture / Home Store
80	Bang Bon	105161	10150	13.6592	100.3991	Holland Beer (โรงเบียร์ฮอลแลนด์)	4c5d37e42815c928eb38b467	13.664117	100.44100100000003	Brewery
81	Bang Bon	105161	10150	13.6592	100.3991	Lotus Express Rama II Soi 50	4cf505d4cc61a35d137c289e	13.668214894512914	100.44287698715291	Department Store
82	Bang Bon	105161	10150	13.6592	100.3991	Cafe 'De Fang	5b5d5fe9e0c0c900397ea825	13.658216	100.382147	Coffee Shop
83	Bang Bon	105161	10150	13.6592	100.3991	Im Pla Phao (อิ่มปลาเผา)	54747600498e00c506c139fb	13.648423560044447	100.35995289104791	Seafood Restaurant
84	Bang Bon	105161	10150	13.6592	100.3991	Tesco Lotus (เทสโก้ โลตัส)	4c7bfe18dbaa76b09c5a2d4b	13.64786818181322	100.41931250306787	Supermarket
85	Bang Bon	105161	10150	13.6592	100.3991	เซี้ย เย็นตาโฟ	53140c1d11d25a8a24962115	13.63167531888562	100.43414011488731	Noodle House
86	Bang Bon	105161	10150	13.6592	100.3991	Lotus Express (โลตัส เอ็กซ์เพรส)	4ed18c4fe3007feb7eec08f9	13.638016375963197	100.38604292768113	Convenience Store
87	Bang Bon	105161	10150	13.6592	100.3991	ก๋วยจั๊บ40ปี & เกาเหลาหมูตุ๋น	4e9a8b4961afc418b9c08b64	13.643603971007717	100.3783210888283	Noodle House
88	Bang Bon	105161	10150	13.6592	100.3991	Bangbon 5 th Market (ตลาดบางบอน 5)	4e84449677c8a32bcec8dcf8	13.638500841082967	100.3726601600647	Market
89	Bang Bon	105161	10150	13.6592	100.3991	Chanantorn Club House	4da6db64f7b15dc952ecd4eb	13.677621351246634	100.37788236779684	Gym Pool
90	Bang Bon	105161	10150	13.6592	100.3991	miss u	4fa644f6e4b039aeebfedee6	13.640743718480397	100.3747291230858	Coffee Shop
91	Bang Bon	105161	10150	13.6592	100.3991	Bang Bon 5 Intersection (แยกบางบอน 5)	4dc3895c52b1e8f9f7a4b979	13.638666221665837	100.37196532610047	Intersection
92	Bang Bon	105161	10150	13.6592	100.3991	อัฐบริขาร	4da7ec7d6a2364c7a348fa19	13.689222102133993	100.38187480770664	Shopping Mall
93	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4cd93e52da85224b637250ca	13.695147059883855	100.40381966094377	Convenience Store
94	Bang Bon	105161	10150	13.6592	100.3991	อั๊งข้าวต้ม	4c8106702f1c236ac0922b43	13.695591782710352	100.4048207757758	Asian Restaurant
95	Bang Bon	105161	10150	13.6592	100.3991	7- ELEVEn แสมดำ (#8703)	5395d1ac498e12427cef5f26	13.623424953525957	100.38975052220954	Convenience Store
96	Bang Bon	105161	10150	13.6592	100.3991	เจ้เล็กข้าวหมกไก่ สูตรโบราณ	536eef95498e3f2ffc14a0ee	13.695627	100.407935	Thai Restaurant
97	Bang Bon	105161	10150	13.6592	100.3991	ร้านเป็ดพะโล้. คลองขวาง	4d2ea2b0b97cb1f7d5319148	13.693046427450987	100.38017470870452	Thai Restaurant
98	Bang Bon	105161	10150	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4cc4037882388cfafe266c35	13.697871880158267	100.40784395883608	Convenience Store
99	Bang Bon	105161	10150	13.6592	100.3991	วราภรณ์ ซาลาเปา	5b9e1010724750002c2c5db9	13.632577	100.365849	Dumpling Restaurant
100	Bang Kapi	148465	10240	13.765832999999999	100.647778	ตลาดนัดแฟลตคลองจั่น	4cee59754cd4236ae249ad63	13.770105448298283	100.6491237635745	Flea Market
101	Bang Kapi	148465	10240	13.765832999999999	100.647778	Farm Design (ฟาร์มดีไซน์)	51b7ffa2498e26917edac856	13.767466374337083	100.64205152612568	Dessert Shop
102	Bang Kapi	148465	10240	13.765832999999999	100.647778	UNIQLO (ยูนิโคล่) ユニクロ	509c82a0e4b0eac4e4724e5d	13.767216684171144	100.64271718667091	Clothing Store
103	Bang Kapi	148465	10240	13.765832999999999	100.647778	Burger King (เบอร์เกอร์ คิง)	5672a93b498e8ca8c340fd23	13.767082878594593	100.64300094374337	Fast Food Restaurant
104	Bang Kapi	148465	10240	13.765832999999999	100.647778	H&M	50745592e4121c28e8d8d02c	13.765971650347321	100.64247094094755	Clothing Store
105	Bang Kapi	148465	10240	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	565852b3498edfd40e4671eb	13.766454911650891	100.6425326647028	Coffee Shop
106	Bang Kapi	148465	10240	13.765832999999999	100.647778	ร่วมจิตร ปูดอง	4d84967ad5fab60cec18e49b	13.768421591642694	100.64104705781558	Thai Restaurant
107	Bang Kapi	148465	10240	13.765832999999999	100.647778	Ple Petmart (เปิ้ล เพ็ทมาร์ท)	4d29a231f7a9224b8a5900a0	13.775735603543	100.66682338714598	Pet Store
108	Bang Kapi	148465	10240	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	52b93098498eb1839eec9d89	13.77416155818493	100.66706239041935	Coffee Shop
109	Bang Kapi	148465	10240	13.765832999999999	100.647778	Seobinggo (ซอบิงโก)	565be835498e3f29259ebb0f	13.765652583857287	100.64269854052091	Dessert Shop
110	Bang Kapi	148465	10240	13.765832999999999	100.647778	on the table (ออน เดอะ เทเบิล)	55c83c9e498e401791ec85e1	13.766165960373407	100.64197468337387	Japanese Restaurant
111	Bang Kapi	148465	10240	13.765832999999999	100.647778	ซ้งโภชนา ลูกชิ้นปลาทำเอง	4f767e4ae4b0f52db8393a92	13.761873	100.64829	Noodle House
112	Bang Kapi	148465	10240	13.765832999999999	100.647778	After You (อาฟเตอร์ ยู)	52dfc135498ead180c720f43	13.766120681554108	100.64182537778694	Dessert Shop
113	Bang Kapi	148465	10240	13.765832999999999	100.647778	แก้มลิง แยกนิด้า	4cf27f7b94feb1f7b1941dba	13.773867600174176	100.65494720979217	Dive Bar
114	Bang Kapi	148465	10240	13.765832999999999	100.647778	At Point	4e25527e45dd3b8cf8f79f7e	13.745431	100.632645	Coffee Shop
115	Bang Kapi	148465	10240	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	4bd581d17b1876b077c98a86	13.771651707182864	100.63639964163184	Coffee Shop
116	Bang Kapi	148465	10240	13.765832999999999	100.647778	"ก๋วยเตี๋ยวไก่ ""นก"""	4cc3dbb0c844721e120ae601	13.744046	100.63317	Noodle House
117	Bang Kapi	148465	10240	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	56fb20b9498e974ad82a6e1f	13.748831711800946	100.63869856254759	Coffee Shop
118	Bang Kapi	148465	10240	13.765832999999999	100.647778	Krungthep Kreetha Golf Course (สนามกอล์ฟกรุงเทพกรีฑา)	4bbeb610b083a593607ea2e9	13.74423218922969	100.66331934182064	Golf Course
119	Bang Kapi	148465	10240	13.765832999999999	100.647778	มังกรคู่  บะหมี่ทำเอง	5433782d498ee31baa7dc7c1	13.74807063827734	100.62363873854228	Noodle House
120	Bang Kapi	148465	10240	13.765832999999999	100.647778	Noir	4d7a335e1bf03704eabaddd5	13.765547758587235	100.62345727954182	Pub
121	Bang Kapi	148465	10240	13.765832999999999	100.647778	Bussabapan Thai Massage	4cf2295b94feb1f75de61bba	13.734932912247913	100.64904205970313	Massage Studio
122	Bang Kapi	148465	10240	13.765832999999999	100.647778	Sleepless Garden (สลีปเลส การ์เด้น)	4b5aa56bf964a52040cf28e3	13.7462635	100.63134	Pub
123	Bang Kapi	148465	10240	13.765832999999999	100.647778	ก๋วยเตี๋ยวเนื้อ บัง สัมมากร	4cb2a86b39458cfa6eeb14a0	13.777522	100.67664	Noodle House
124	Bang Kapi	148465	10240	13.765832999999999	100.647778	Noodle House (บ้านก๋วยเตี๋ยว)	4bc2bd964cdfc9b6e3839621	13.75258101846516	100.62240846250549	Noodle House
125	Bang Kapi	148465	10240	13.765832999999999	100.647778	7-Eleven (เซเว่น อีเลฟเว่น)	4db930ccfa8c978590c9a2e6	13.769925605552094	100.63797757029532	Convenience Store
126	Bang Kapi	148465	10240	13.765832999999999	100.647778	Halleluja (ฮัลเลลูยา)	4f5b8009e4b0090c0996870a	13.737749255350053	100.65360040005478	Beer Bar
127	Bang Kapi	148465	10240	13.765832999999999	100.647778	SAT Fitness center (ศูนย์ฟิตเนส กกท.)	4e38096cd164374eb68c6d12	13.755768201237327	100.62342210019116	Gym / Fitness Center
128	Bang Kapi	148465	10240	13.765832999999999	100.647778	กินปลา	4c6662069cb82d7faf7f90d2	13.753337786776315	100.62166217406345	Thai Restaurant
129	Bang Kapi	148465	10240	13.765832999999999	100.647778	ม่านเมืองอาหารเหนือ	4ccbd08eaa25a35dac98100f	13.76890103383871	100.67706018205652	Thai Restaurant
130	Bang Kapi	148465	10240	13.765832999999999	100.647778	Krua Tee Song (ครัวที่ ๒)	4b62d628f964a520bc542ae3	13.762576122358512	100.67702330205518	Thai Restaurant
131	Bang Kapi	148465	10240	13.765832999999999	100.647778	เตี๋ยวติดลม	4bff7028daf9c9b62d41faef	13.745461	100.62393	Noodle House
132	Bang Kapi	148465	10240	13.765832999999999	100.647778	Burger Bro!	5383315c498e1b7adfca9ce3	13.74368343262366	100.63203691559441	Burger Joint
133	Bang Kapi	148465	10240	13.765832999999999	100.647778	ไข่กระทะ ตอปิโด	4d856cfee83fa1439dfe7aa1	13.768214651692002	100.67733229878486	Breakfast Spot
134	Bang Kapi	148465	10240	13.765832999999999	100.647778	1 Of Å Kind (วัน ออฟ อะ ไคน์)	51f8a1eb498e21ea5da3f62f	13.740564442125386	100.626917625755	Café
135	Bang Kapi	148465	10240	13.765832999999999	100.647778	Yod Larbped Udon (ยอดลาบเป็ดอุดร)	4b6984bef964a52092a52be3	13.743062387552516	100.63207843284349	Som Tum Restaurant
136	Bang Kapi	148465	10240	13.765832999999999	100.647778	ก๋วยเตี๋ยวคั่วไก่ นายฮ้งเจ้าเก่า	57d64233cd10e323f3f64404	13.755093	100.626205	Noodle House
137	Bang Kapi	148465	10240	13.765832999999999	100.647778	Swensen's (สเวนเซ่นส์)	4e20195c1495f18f034000b8	13.741249386235843	100.62519062242238	Ice Cream Shop
138	Bang Kapi	148465	10240	13.765832999999999	100.647778	OOOBKK	5d5915b9084bad0008ac4063	13.77494	100.611093	Coffee Shop
139	Bang Kapi	148465	10240	13.765832999999999	100.647778	Foodland (ฟู้ดแลนด์)	4c6c9903fe77bfb7ccde9e23	13.778953071402055	100.62290389173677	Supermarket
140	Bang Kapi	148465	10240	13.765832999999999	100.647778	Au Bon Pain (โอ บอง แปง)	4e1ff384d4c0d32590df8235	13.741234249812694	100.62506964090846	Café
141	Bang Kapi	148465	10240	13.765832999999999	100.647778	Livotel	53143370498e5540e0b4523e	13.764424878348851	100.63331184980694	Hotel
142	Bang Kapi	148465	10240	13.765832999999999	100.647778	Lemon Farm (เลมอน ฟาร์ม)	52e9bec5498e72b04233e581	13.741062764829989	100.62304667365846	Organic Grocery
143	Bang Kapi	148465	10240	13.765832999999999	100.647778	Sammakorn Weekend Market (ตลาดนัดสัมมากร)	4d02f2bb0e49721e6e1b687f	13.7750527065329	100.67425786949043	Flea Market
144	Bang Kapi	148465	10240	13.765832999999999	100.647778	Larna House	4b8b9578f964a5207ba332e3	13.730222557619717	100.65838723539171	Dessert Shop
145	Bang Kapi	148465	10240	13.765832999999999	100.647778	Waraporn Salapao (วราภรณ์ ซาลาเปา)	555bf6ff498e8d41137d8e0b	13.787647640097289	100.67838623196671	Dim Sum Restaurant
146	Bang Kapi	148465	10240	13.765832999999999	100.647778	เนื้อตุ๋น-หมูตุ๋น เดอะบาร์ 2527	54f4708d498ea7bb968796f3	13.779595515911316	100.6778445409263	Hotpot Restaurant
147	Bang Kapi	148465	10240	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	4d305018a62d721ea5fe987d	13.741376717435124	100.62515670588581	Coffee Shop
148	Bang Kapi	148465	10240	13.765832999999999	100.647778	Simple Coffee, Simple Life	527affd211d283e50a4abd42	13.743592	100.63072	Coffee Shop
149	Bang Kapi	148465	10240	13.765832999999999	100.647778	ครัวแม่เจี๊ยบ	572c3e1c498e7e80673b698d	13.74563	100.62393	Thai Restaurant
150	Bang Kapi	148465	10240	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	5ab750b4b546187b852fbe25	13.746983219870105	100.66113545472628	Coffee Shop
151	Bang Kapi	148465	10240	13.765832999999999	100.647778	Regent Hotel Ramkhamheang	4c805624d8086dcb393e6352	13.75440746032619	100.61341932779614	Hotel
152	Bang Kapi	148465	10240	13.765832999999999	100.647778	Villa Market (วิลล่า มาร์เก็ท)	4cb321eeeb65b1f74a6081cd	13.775761339231797	100.67397571293093	Supermarket
153	Bang Kapi	148465	10240	13.765832999999999	100.647778	Rom Mai Ai Aoon (ร่มไม้ไออุ่น)	4b41a770f964a5201ac825e3	13.771809590188768	100.61384938674573	Coffee Shop
154	Bang Kapi	148465	10240	13.765832999999999	100.647778	li-bra-ry (ไล-บรา-รี่)	4b8cc7baf964a520f2dc32e3	13.741726084702636	100.62599942462252	Café
155	Bang Kapi	148465	10240	13.765832999999999	100.647778	Hot Chilli	4b13a878f964a520469823e3	13.763034561366032	100.67860205837518	Thai Restaurant
156	Bang Kapi	148465	10240	13.765832999999999	100.647778	Emmie's	561a35e6498e5051aac2a3c9	13.744257465878162	100.63199616967172	Restaurant
157	Bang Kapi	148465	10240	13.765832999999999	100.647778	Nawaminphirom Park (Bueng Lam Phang Phuai) (สวนนวมินทร์ภิรมย์ (บึงลำพังพวย))	4c329be3452620a15d70220f	13.785904986352321	100.65259217649604	Park
158	Bang Kapi	148465	10240	13.765832999999999	100.647778	Sports Authority of Thailand Field (สนามการกีฬาแห่งประเทศไทย)	4e2a996eb61cd010836b2c7b	13.75948	100.62558	Soccer Field
159	Bang Kapi	148465	10240	13.765832999999999	100.647778	Seri Thai Park (สวนเสรีไทย)	4c2d2ea4e116e21e79348e60	13.787508205509594	100.67360401153564	Park
160	Bang Kapi	148465	10240	13.765832999999999	100.647778	Ob Aroi (อบอร่อย)	4b547a36f964a520bcbc27e3	13.771795775654732	100.60887826028443	Seafood Restaurant
